date,vol_regime,macro_signal,macro_regime,tradable
2022-05-18,1.0,-0.0130521804094314,1,0
2022-05-19,1.0,-0.0167290344834327,1,0
2022-05-20,1.0,-0.0082046091556549,1,0
2022-05-21,1.0,0.0026429817080497,0,1
2022-05-22,1.0,0.0137315541505813,0,1
2022-05-23,1.0,0.0228122286498546,0,1
2022-05-24,1.0,0.0311479568481445,0,1
2022-05-25,1.0,0.0313282683491706,0,1
2022-05-26,1.0,0.0308497939258813,0,1
2022-05-27,1.0,0.0288171470165252,0,1
2022-05-28,1.0,0.0290582217276096,0,1
2022-05-29,1.0,0.0262239445000886,0,1
2022-05-30,1.0,0.0224365144968032,0,1
2022-05-31,1.0,0.0158875174820423,0,1
2022-06-01,1.0,0.01044562458992,0,1
2022-06-02,1.0,0.0023067221045494,0,1
2022-06-03,1.0,-0.0229433253407478,1,0
2022-06-04,1.0,-0.0778521671891212,1,0
2022-06-05,1.0,-0.1581929624080658,1,0
2022-06-06,1.0,-0.2359154522418975,1,0
2022-06-07,1.0,-0.2892470359802246,1,0
2022-06-08,1.0,-0.3166735768318176,1,0
2022-06-09,1.0,-0.3224546015262604,1,0
2022-06-10,1.0,-0.3094838559627533,1,0
2022-06-11,1.0,-0.276084303855896,1,0
2022-06-12,1.0,-0.2247995436191558,1,0
2022-06-13,1.0,-0.1675072014331817,1,0
2022-06-14,1.0,-0.1176695749163627,1,0
2022-06-15,1.0,-0.0607747882604599,1,0
2022-06-16,1.0,0.0065110884606838,0,1
2022-06-17,1.0,0.0562567077577114,0,1
2022-06-18,1.0,0.0708386898040771,0,1
2022-06-19,1.0,0.0479681566357612,0,1
2022-06-20,1.0,0.0179241262376308,0,1
2022-06-21,1.0,-0.0050776414573192,1,0
2022-06-22,1.0,-0.0291951969265937,1,0
2022-06-23,1.0,-0.0561026111245155,1,0
2022-06-24,1.0,-0.0776816979050636,1,0
2022-06-25,1.0,-0.0820984467864036,1,0
2022-06-26,1.0,-0.0723964944481849,1,0
2022-06-27,1.0,-0.0467687025666236,1,0
2022-06-28,1.0,-0.0051666349172592,1,0
2022-06-29,1.0,0.0422990769147872,0,1
2022-06-30,1.0,0.0827245786786079,0,1
2022-07-01,1.0,0.0958836823701858,0,1
2022-07-02,1.0,0.0828012228012085,0,1
2022-07-03,1.0,0.051190435886383,0,1
2022-07-04,1.0,0.0144939869642257,0,1
2022-07-05,1.0,-0.0208928808569908,1,0
2022-07-06,1.0,-0.0462634339928627,1,0
2022-07-07,1.0,-0.059061624109745,1,0
2022-07-08,1.0,-0.0568126291036605,1,0
2022-07-09,1.0,-0.0275574326515197,1,0
2022-07-10,1.0,0.0287623293697834,0,1
2022-07-11,1.0,0.0961728766560554,0,1
2022-07-12,1.0,0.1411436200141906,0,1
2022-07-13,1.0,0.1454198658466339,0,1
2022-07-14,1.0,0.1225874125957489,0,1
2022-07-15,1.0,0.0890585929155349,0,1
2022-07-16,1.0,0.0517193935811519,0,1
2022-07-17,1.0,0.0152528807520866,0,1
2022-07-18,1.0,-0.0098655819892883,1,0
2022-07-19,1.0,-0.0187293589115142,1,0
2022-07-20,1.0,-0.0088678412139415,1,0
2022-07-21,1.0,0.0137337930500507,0,1
2022-07-22,1.0,0.0401885099709034,0,1
2022-07-23,1.0,0.0586162582039833,0,1
2022-07-24,1.0,0.0612414330244064,0,1
2022-07-25,1.0,0.0491550527513027,0,1
2022-07-26,1.0,0.0290722288191318,0,1
2022-07-27,1.0,0.0079898200929164,0,1
2022-07-28,1.0,-0.0088616497814655,1,0
2022-07-29,1.0,-0.0202660411596298,1,0
2022-07-30,1.0,-0.0217509940266609,1,0
2022-07-31,1.0,-0.0151642337441444,1,0
2022-08-01,1.0,-0.0019774623215198,1,0
2022-08-02,1.0,0.0143269076943397,0,1
2022-08-03,1.0,0.0320486277341842,0,1
2022-08-04,1.0,0.0465661808848381,0,1
2022-08-05,1.0,0.0562493167817592,0,1
2022-08-06,1.0,0.0605908967554569,0,1
2022-08-07,1.0,0.0594433657824993,0,1
2022-08-08,1.0,0.0520204491913318,0,1
2022-08-09,1.0,0.0370667092502117,0,1
2022-08-10,1.0,0.0144997909665107,0,1
2022-08-11,1.0,-0.0160095170140266,1,0
2022-08-12,1.0,-0.0483794882893562,1,0
2022-08-13,1.0,-0.0789017006754875,1,0
2022-08-14,1.0,-0.0979277119040489,1,0
2022-08-15,1.0,-0.1049645468592643,1,0
2022-08-16,1.0,-0.1014392301440239,1,0
2022-08-17,1.0,-0.0926801934838295,1,0
2022-08-18,1.0,-0.0822900310158729,1,0
2022-08-19,1.0,-0.0736150741577148,1,0
2022-08-20,1.0,-0.0658064559102058,1,0
2022-08-21,1.0,-0.0604947134852409,1,0
2022-08-22,1.0,-0.0566202998161315,1,0
2022-08-23,1.0,-0.0476758182048797,1,0
2022-08-24,1.0,-0.0377358347177505,1,0
2022-08-25,1.0,-0.0281848981976509,1,0
2022-08-26,1.0,-0.0194249376654624,1,0
2022-08-27,1.0,-0.0143279805779457,1,0
2022-08-28,1.0,-0.0161473304033279,1,0
2022-08-29,1.0,-0.0218465700745582,1,0
2022-08-30,1.0,-0.0241820067167282,1,0
2022-08-31,1.0,-0.0134273841977119,1,0
2022-09-01,1.0,0.0160506926476955,0,1
2022-09-02,1.0,0.0577025786042213,0,1
2022-09-03,1.0,0.1000502407550811,0,1
2022-09-04,1.0,0.113036535680294,0,1
2022-09-05,1.0,0.0918711721897125,0,1
2022-09-06,1.0,0.053208090364933,0,1
2022-09-07,1.0,0.0122035667300224,0,1
2022-09-08,1.0,-0.0271729007363319,1,0
2022-09-09,1.0,-0.062758669257164,1,0
2022-09-10,1.0,-0.0913528278470039,1,0
2022-09-11,1.0,-0.107710026204586,1,0
2022-09-12,1.0,-0.110448382794857,1,0
2022-09-13,1.0,-0.1012577041983604,1,0
2022-09-14,1.0,-0.0710636749863624,1,0
2022-09-15,1.0,-0.0494518801569938,1,0
2022-09-16,1.0,-0.0349239781498909,1,0
2022-09-17,1.0,-0.0228797942399978,1,0
2022-09-18,1.0,-0.0117053985595703,1,0
2022-09-19,1.0,-0.0021871924400329,1,0
2022-09-20,1.0,0.0044439285993576,0,1
2022-09-21,1.0,0.0095289088785648,0,1
2022-09-22,1.0,0.0146100558340549,0,1
2022-09-23,1.0,0.0174253620207309,0,1
2022-09-24,1.0,0.0195184126496315,0,1
2022-09-25,1.0,0.0233117677271366,0,1
2022-09-26,1.0,0.0271986555308103,0,1
2022-09-27,1.0,0.0273940246552228,0,1
2022-09-28,1.0,0.025167591869831,0,1
2022-09-29,1.0,0.0232150498777627,0,1
2022-09-30,1.0,0.017836108803749,0,1
2022-10-01,1.0,0.0139535143971443,0,1
2022-10-02,1.0,-0.0059312134981155,1,0
2022-10-03,1.0,-0.0243902429938316,1,0
2022-10-04,1.0,-0.0370434746146202,1,0
2022-10-05,1.0,-0.0434980392456054,1,0
2022-10-06,1.0,-0.0437006130814552,1,0
2022-10-07,1.0,-0.0384592190384864,1,0
2022-10-08,1.0,-0.0237935408949852,1,0
2022-10-09,1.0,-0.0051305368542671,1,0
2022-10-10,1.0,0.0078393556177616,0,1
2022-10-11,1.0,0.0095090791583061,0,1
2022-10-12,1.0,0.0014210902154445,0,1
2022-10-13,1.0,-0.0123835429549217,1,0
2022-10-14,1.0,-0.0082425586879253,1,0
2022-10-15,1.0,0.0025301501154899,0,1
2022-10-16,1.0,0.0180386565625667,0,1
2022-10-17,1.0,0.035352848470211,0,1
2022-10-18,1.0,0.0513734892010688,0,1
2022-10-19,1.0,0.0631237104535102,0,1
2022-10-20,1.0,0.06813345849514,0,1
2022-10-21,1.0,0.0679009556770324,0,1
2022-10-22,1.0,0.0633650422096252,0,1
2022-10-23,1.0,0.0562017560005188,0,1
2022-10-24,1.0,0.0480842143297195,0,1
2022-10-25,1.0,0.0396436378359794,0,1
2022-10-26,1.0,0.0337675288319587,0,1
2022-10-27,1.0,0.0286101512610912,0,1
2022-10-28,1.0,0.0207746531814336,0,1
2022-10-29,1.0,0.0106326341629028,0,1
2022-10-30,1.0,-0.0081468373537063,1,0
2022-10-31,1.0,-0.0363406315445899,1,0
2022-11-01,1.0,-0.073088489472866,1,0
2022-11-02,1.0,-0.1240375563502311,1,0
2022-11-03,1.0,-0.1770854294300079,1,0
2022-11-04,1.0,-0.2177638709545135,1,0
2022-11-05,1.0,-0.2325239181518554,1,0
2022-11-06,1.0,-0.2199893593788147,1,0
2022-11-07,1.0,-0.1821029782295227,1,0
2022-11-08,1.0,-0.1271488666534423,1,0
2022-11-09,1.0,-0.0687162280082702,1,0
2022-11-10,1.0,-0.023460678756237,1,0
2022-11-11,1.0,-0.0069544464349746,1,0
2022-11-12,1.0,-0.0136800929903984,1,0
2022-11-13,1.0,-0.0289480239152908,1,0
2022-11-14,1.0,-0.0355867445468902,1,0
2022-11-15,1.0,-0.037339836359024,1,0
2022-11-16,1.0,-0.0334600806236267,1,0
2022-11-17,1.0,-0.0264962688088417,1,0
2022-11-18,1.0,-0.0165297985076904,1,0
2022-11-19,1.0,-0.0064831599593162,1,0
2022-11-20,1.0,0.002683013677597,0,1
2022-11-21,1.0,0.0103809796273708,0,1
2022-11-22,1.0,0.0163152515888214,0,1
2022-11-23,1.0,0.0204767603427171,0,1
2022-11-24,1.0,0.0236353240907192,0,1
2022-11-25,1.0,0.0273966807872056,0,1
2022-11-26,1.0,0.0325519479811191,0,1
2022-11-27,1.0,0.0381596162915229,0,1
2022-11-28,1.0,0.0419576689600944,0,1
2022-11-29,1.0,0.0417834892868995,0,1
2022-11-30,1.0,0.0367543287575244,0,1
2022-12-01,1.0,0.0297139212489128,0,1
2022-12-02,1.0,0.0146702527999877,0,1
2022-12-03,1.0,0.0112225860357284,0,1
2022-12-04,1.0,0.0189325250685215,0,1
2022-12-05,1.0,0.0312189757823944,0,1
2022-12-06,1.0,0.0454775616526603,0,1
2022-12-07,1.0,0.0508437491953372,0,1
2022-12-08,1.0,0.0373238436877727,0,1
2022-12-09,1.0,0.0114528723061084,0,1
2022-12-10,1.0,-0.0119114071130752,1,0
2022-12-11,1.0,-0.0290862619876861,1,0
2022-12-12,1.0,-0.0396444573998451,1,0
2022-12-13,1.0,-0.0412922576069831,1,0
2022-12-14,1.0,-0.0303801000118255,1,0
2022-12-15,1.0,-0.0132912397384643,1,0
2022-12-16,1.0,0.0036830827593803,0,1
2022-12-17,1.0,0.0126631036400794,0,1
2022-12-18,1.0,0.0067034661769866,0,1
2022-12-19,1.0,-0.0082183666527271,1,0
2022-12-20,1.0,-0.0221413001418113,1,0
2022-12-21,1.0,-0.0290910452604293,1,0
2022-12-22,1.0,-0.0284230560064315,1,0
2022-12-23,1.0,-0.0230079516768455,1,0
2022-12-24,1.0,-0.0158713683485984,1,0
2022-12-25,1.0,-0.0085150077939033,1,0
2022-12-26,1.0,-0.0025330409407615,1,0
2022-12-27,1.0,0.001137726008892,0,1
2022-12-28,1.0,0.0008728057146072,0,1
2022-12-29,1.0,-0.0022537410259246,1,0
2022-12-30,1.0,-0.0023135244846343,1,0
2022-12-31,1.0,0.0020658113062381,0,1
2023-01-01,1.0,0.0118038766086101,0,1
2023-01-02,1.0,0.0270529389381408,0,1
2023-01-03,1.0,0.046570785343647,0,1
2023-01-04,1.0,0.0728733241558075,0,1
2023-01-05,1.0,0.1135995984077453,0,1
2023-01-06,1.0,0.1648965179920196,0,1
2023-01-07,1.0,0.2003332674503326,0,1
2023-01-08,1.0,0.2085432112216949,0,1
2023-01-09,1.0,0.1989587545394897,0,1
2023-01-10,1.0,0.1836892962455749,0,1
2023-01-11,1.0,0.1610558480024337,0,1
2023-01-12,1.0,0.1374291479587555,0,1
2023-01-13,1.0,0.1153607219457626,0,1
2023-01-14,1.0,0.1011372134089469,0,1
2023-01-15,1.0,0.096312016248703,0,1
2023-01-16,1.0,0.0979754701256752,0,1
2023-01-17,1.0,0.1013004779815673,0,1
2023-01-18,1.0,0.1008239388465881,0,1
2023-01-19,1.0,0.0953333899378776,0,1
2023-01-20,1.0,0.0838808193802833,0,1
2023-01-21,1.0,0.067853182554245,0,1
2023-01-22,1.0,0.0491819158196449,0,1
2023-01-23,1.0,0.0308064240962266,0,1
2023-01-24,1.0,0.015630517154932,0,1
2023-01-25,1.0,0.0055268108844757,0,1
2023-01-26,1.0,-0.000506330281496,1,0
2023-01-27,1.0,-0.003604769706726,1,0
2023-01-28,1.0,-0.005874041467905,1,0
2023-01-29,1.0,-0.0090296939015388,1,0
2023-01-30,1.0,-0.0139281824231147,1,0
2023-01-31,1.0,-0.0197068974375724,1,0
2023-02-01,1.0,-0.0254135653376579,1,0
2023-02-02,1.0,-0.0302063077688217,1,0
2023-02-03,1.0,-0.0340416431427001,1,0
2023-02-04,1.0,-0.0361170545220375,1,0
2023-02-05,1.0,-0.0342740267515182,1,0
2023-02-06,1.0,-0.0233813226222991,1,0
2023-02-07,1.0,0.0025204122066497,0,1
2023-02-08,1.0,0.0421045906841754,0,1
2023-02-09,1.0,0.0910536125302314,0,1
2023-02-10,1.0,0.1389345675706863,0,1
2023-02-11,1.0,0.1700716614723205,0,1
2023-02-12,1.0,0.1779252886772155,0,1
2023-02-13,1.0,0.1593551933765411,0,1
2023-02-14,1.0,0.1166019961237907,0,1
2023-02-15,1.0,0.0543791726231575,0,1
2023-02-16,1.0,-0.009481206536293,1,0
2023-02-17,1.0,-0.0551844462752342,1,0
2023-02-18,1.0,-0.0726921930909156,1,0
2023-02-19,1.0,-0.0694980770349502,1,0
2023-02-20,1.0,-0.0562268868088722,1,0
2023-02-21,1.0,-0.0426135435700416,1,0
2023-02-22,1.0,-0.0351008102297782,1,0
2023-02-23,1.0,-0.0350161269307136,1,0
2023-02-24,1.0,-0.0388179197907447,1,0
2023-02-25,1.0,-0.0454579964280128,1,0
2023-02-26,1.0,-0.0533467158675193,1,0
2023-02-27,1.0,-0.0602317750453949,1,0
2023-02-28,1.0,-0.0627143457531929,1,0
2023-03-01,1.0,-0.0610873624682426,1,0
2023-03-02,1.0,-0.0925603285431861,1,0
2023-03-03,1.0,-0.0993626788258552,1,0
2023-03-04,1.0,-0.0724665522575378,1,0
2023-03-05,1.0,-0.0125908143818378,1,0
2023-03-06,1.0,0.046991541981697,0,1
2023-03-07,1.0,0.0841875597834587,0,1
2023-03-08,1.0,0.1336303055286407,0,1
2023-03-09,1.0,0.2284832894802093,0,1
2023-03-10,1.0,0.3204042017459869,0,1
2023-03-11,1.0,0.317782998085022,0,1
2023-03-12,1.0,0.2348858118057251,0,1
2023-03-13,1.0,0.1592623740434646,0,1
2023-03-14,1.0,0.1354355216026306,0,1
2023-03-15,1.0,0.124341607093811,0,1
2023-03-16,1.0,0.0976745188236236,0,1
2023-03-17,1.0,0.0539723113179206,0,1
2023-03-18,1.0,0.019635809585452,0,1
2023-03-19,1.0,0.0004416480660438,0,1
2023-03-20,1.0,-0.0082997977733612,1,0
2023-03-21,1.0,-0.010406669229269,1,0
2023-03-22,1.0,-0.0024076513946056,1,0
2023-03-23,1.0,0.0093596205115318,0,1
2023-03-24,1.0,0.0213936641812324,0,1
2023-03-25,1.0,0.031694408506155,0,1
2023-03-26,1.0,0.0337948128581047,0,1
2023-03-27,1.0,0.0254057198762893,0,1
2023-03-28,1.0,0.0114258155226707,0,1
2023-03-29,1.0,-0.0040471367537975,1,0
2023-03-30,1.0,-0.0142839178442955,1,0
2023-03-31,1.0,-0.0153134241700172,1,0
2023-04-01,1.0,-0.00429018586874,1,0
2023-04-02,1.0,0.0110989212989807,0,1
2023-04-03,1.0,0.0265283696353435,0,1
2023-04-04,1.0,0.044775903224945,0,1
2023-04-05,1.0,0.0648993477225303,0,1
2023-04-06,1.0,0.0805066376924514,0,1
2023-04-07,1.0,0.0824927166104316,0,1
2023-04-08,1.0,0.0699343234300613,0,1
2023-04-09,1.0,0.0439053177833557,0,1
2023-04-10,1.0,0.0093509182333946,0,1
2023-04-11,1.0,-0.0252213254570961,1,0
2023-04-12,1.0,-0.05611053109169,1,0
2023-04-13,1.0,-0.0796623453497886,1,0
2023-04-14,1.0,-0.0920641645789146,1,0
2023-04-15,1.0,-0.1001693680882453,1,0
2023-04-16,1.0,-0.1009577438235282,1,0
2023-04-17,1.0,-0.0875295624136924,1,0
2023-04-18,1.0,-0.0547557696700096,1,0
2023-04-19,1.0,-0.0082477927207946,1,0
2023-04-20,1.0,0.0328353121876716,0,1
2023-04-21,1.0,0.0537594109773635,0,1
2023-04-22,1.0,0.0498881191015243,0,1
2023-04-23,1.0,0.0287177208811044,0,1
2023-04-24,1.0,0.0026812180876731,0,1
2023-04-25,1.0,-0.0181272849440574,1,0
2023-04-26,1.0,-0.0297090709209442,1,0
2023-04-27,1.0,-0.0324641093611717,1,0
2023-04-28,1.0,-0.0291803255677223,1,0
2023-04-29,1.0,-0.0234584733843803,1,0
2023-04-30,1.0,-0.0194807201623916,1,0
2023-05-01,1.0,-0.0204250812530517,1,0
2023-05-02,1.0,-0.0262375026941299,1,0
2023-05-03,1.0,-0.0389296859502792,1,0
2023-05-04,1.0,-0.0505422428250312,1,0
2023-05-05,1.0,-0.0595405548810958,1,0
2023-05-06,1.0,-0.0563979372382164,1,0
2023-05-07,1.0,-0.0472824946045875,1,0
2023-05-08,1.0,-0.0348929688334465,1,0
2023-05-09,1.0,-0.0221829935908317,1,0
2023-05-10,1.0,-0.0132458806037902,1,0
2023-05-11,1.0,-0.0080653168261051,1,0
2023-05-12,1.0,-0.0063521787524223,1,0
2023-05-13,1.0,-0.0072225145995616,1,0
2023-05-14,1.0,-0.0136395320296287,1,0
2023-05-15,1.0,-0.0144009366631507,1,0
2023-05-16,1.0,-0.0126396268606185,1,0
2023-05-17,1.0,-0.0108279660344123,1,0
2023-05-18,1.0,-0.0074888356029987,1,0
2023-05-19,1.0,-0.0009493306279182,1,0
2023-05-20,1.0,0.0064123943448066,0,1
2023-05-21,1.0,0.0126354694366455,0,1
2023-05-22,1.0,0.0176480300724506,0,1
2023-05-23,1.0,0.0206806622445583,0,1
2023-05-24,1.0,0.0199130326509475,0,1
2023-05-25,1.0,0.0129325538873672,0,1
2023-05-26,1.0,0.000589907169342,0,1
2023-05-27,1.0,-0.0123094022274017,1,0
2023-05-28,1.0,-0.0234703347086906,1,0
2023-05-29,1.0,-0.0326503291726112,1,0
2023-05-30,1.0,-0.0391639620065689,1,0
2023-05-31,1.0,-0.0429693460464477,1,0
2023-06-01,1.0,-0.0456527695059776,1,0
2023-06-02,1.0,-0.0462205782532691,1,0
2023-06-03,1.0,-0.0407753065228462,1,0
2023-06-04,1.0,-0.0338606759905815,1,0
2023-06-05,1.0,-0.030363492667675,1,0
2023-06-06,1.0,-0.0315527394413948,1,0
2023-06-07,1.0,-0.0324587598443031,1,0
2023-06-08,1.0,-0.0276211276650428,1,0
2023-06-09,1.0,-0.0148569121956825,1,0
2023-06-10,1.0,0.0033989548683166,0,1
2023-06-11,1.0,0.0263607632368803,0,1
2023-06-12,1.0,0.0590193793177604,0,1
2023-06-13,1.0,0.1059716790914535,0,1
2023-06-14,1.0,0.1528917849063873,0,1
2023-06-15,1.0,0.1784733831882476,0,1
2023-06-16,1.0,0.1839296221733093,0,1
2023-06-17,1.0,0.1692254245281219,0,1
2023-06-18,1.0,0.1419657468795776,0,1
2023-06-19,1.0,0.1049331352114677,0,1
2023-06-20,1.0,0.0634257942438125,0,1
2023-06-21,1.0,0.0251759383827447,0,1
2023-06-22,1.0,-0.0003862679004669,1,0
2023-06-23,1.0,-0.009995013475418,1,0
2023-06-24,1.0,-0.0079766325652599,1,0
2023-06-25,1.0,-0.002351451665163,1,0
2023-06-26,1.0,0.0022745430469512,0,1
2023-06-27,1.0,0.0043217502534389,0,1
2023-06-28,1.0,0.0015389323234558,0,1
2023-06-29,1.0,-0.0025978758931159,1,0
2023-06-30,1.0,-0.0062438361346721,1,0
2023-07-01,1.0,-0.0091261714696884,1,0
2023-07-02,1.0,-0.0113028958439826,1,0
2023-07-03,1.0,-0.0114867612719535,1,0
2023-07-04,1.0,-0.0106182694435119,1,0
2023-07-05,1.0,-0.0090128928422927,1,0
2023-07-06,1.0,-0.006898246705532,1,0
2023-07-07,1.0,-0.0045013427734375,1,0
2023-07-08,1.0,-0.0052628368139266,1,0
2023-07-09,1.0,-0.0058726444840431,1,0
2023-07-10,1.0,-0.006769560277462,1,0
2023-07-11,1.0,-0.007960245013237,1,0
2023-07-12,1.0,-0.0105438902974128,1,0
2023-07-13,1.0,-0.0147765353322029,1,0
2023-07-14,1.0,-0.016023002564907,1,0
2023-07-15,1.0,-0.0177914053201675,1,0
2023-07-16,1.0,-0.0189500227570533,1,0
2023-07-17,1.0,-0.0197680592536926,1,0
2023-07-18,1.0,-0.0200868919491767,1,0
2023-07-19,1.0,-0.0204579383134841,1,0
2023-07-20,1.0,-0.0193000957369804,1,0
2023-07-21,1.0,-0.0175836458802223,1,0
2023-07-22,1.0,-0.0159852877259254,1,0
2023-07-23,1.0,-0.0131516829133033,1,0
2023-07-24,1.0,-0.0098620280623435,1,0
2023-07-25,1.0,-0.0062087774276733,1,0
2023-07-26,1.0,-0.0037458166480064,1,0
2023-07-27,1.0,-0.003618698567152,1,0
2023-07-28,1.0,-0.0015891455113887,1,0
2023-07-29,1.0,-0.00443647056818,1,0
2023-07-30,1.0,-0.0063698589801788,1,0
2023-07-31,1.0,-0.0079321041703224,1,0
2023-08-01,1.0,-0.0085559785366058,1,0
2023-08-02,1.0,-0.010369136929512,1,0
2023-08-03,1.0,-0.0040170289576053,1,0
2023-08-04,1.0,0.0008864887058734,0,1
2023-08-05,1.0,0.0076897293329238,0,1
2023-08-06,1.0,0.0063374899327754,0,1
2023-08-07,1.0,-0.0060417987406253,1,0
2023-08-08,1.0,-0.0292863473296165,1,0
2023-08-09,1.0,-0.0535710677504539,1,0
2023-08-10,1.0,-0.0777186974883079,1,0
2023-08-11,1.0,-0.0984500870108604,1,0
2023-08-12,1.0,-0.1129602715373039,1,0
2023-08-13,1.0,-0.117605336010456,1,0
2023-08-14,1.0,-0.1067107245326042,1,0
2023-08-15,1.0,-0.0899826362729072,1,0
2023-08-16,1.0,-0.066788800060749,1,0
2023-08-17,1.0,-0.0420193970203399,1,0
2023-08-18,1.0,-0.0169099867343902,1,0
2023-08-19,1.0,0.0002101957798004,0,1
2023-08-20,1.0,0.0084703899919986,0,1
2023-08-21,1.0,0.0094575360417366,0,1
2023-08-22,1.0,0.0069573745131492,0,1
2023-08-23,1.0,0.0037197694182395,0,1
2023-08-24,1.0,-0.002107098698616,1,0
2023-08-25,1.0,-0.0100651159882545,1,0
2023-08-26,1.0,-0.0203259512782096,1,0
2023-08-27,1.0,-0.0294938534498214,1,0
2023-08-28,1.0,-0.0356426164507865,1,0
2023-08-29,1.0,-0.0369076207280159,1,0
2023-08-30,1.0,-0.0333076566457748,1,0
2023-08-31,1.0,-0.0258223414421081,1,0
2023-09-01,1.0,-0.0172524228692054,1,0
2023-09-02,1.0,-0.0151250138878822,1,0
2023-09-03,1.0,-0.018937736749649,1,0
2023-09-04,1.0,-0.0210458934307098,1,0
2023-09-05,1.0,-0.0179809182882308,1,0
2023-09-06,1.0,-0.0110556259751319,1,0
2023-09-07,1.0,-0.0002026855945587,1,0
2023-09-08,1.0,0.014350164681673,0,1
2023-09-09,1.0,0.0280106253921985,0,1
2023-09-10,1.0,0.0367597863078117,0,1
2023-09-11,1.0,0.0365327782928943,0,1
2023-09-12,1.0,0.027212806046009,0,1
2023-09-13,1.0,0.0141662582755088,0,1
2023-09-14,1.0,0.0017982274293899,0,1
2023-09-15,1.0,-0.011649589985609,1,0
2023-09-16,1.0,-0.0189928486943244,1,0
2023-09-17,1.0,-0.0232726633548736,1,0
2023-09-18,1.0,-0.0235116556286811,1,0
2023-09-19,1.0,-0.0192125365138053,1,0
2023-09-20,1.0,-0.0115963965654373,1,0
2023-09-21,1.0,0.0003784149885177,0,1
2023-09-22,1.0,0.0182372629642486,0,1
2023-09-23,1.0,0.0318594127893447,0,1
2023-09-24,1.0,0.0397200994193553,0,1
2023-09-25,1.0,0.041434321552515,0,1
2023-09-26,1.0,0.0391262881457805,0,1
2023-09-27,1.0,0.039173312485218,0,1
2023-09-28,1.0,0.0358993858098983,0,1
2023-09-29,1.0,0.0291878152638673,0,1
2023-09-30,1.0,0.0198034681379795,0,1
2023-10-01,1.0,0.0097781047224998,0,1
2023-10-02,1.0,-0.0032847858965396,1,0
2023-10-03,1.0,-0.0154438838362693,1,0
2023-10-04,1.0,-0.031740702688694,1,0
2023-10-05,1.0,-0.0364377498626709,1,0
2023-10-06,1.0,-0.0338018462061882,1,0
2023-10-07,1.0,-0.0218648388981819,1,0
2023-10-08,1.0,-0.0074975006282329,1,0
2023-10-09,1.0,0.0080627091228961,0,1
2023-10-10,1.0,0.0236328821629285,0,1
2023-10-11,1.0,0.0418272390961647,0,1
2023-10-12,1.0,0.0607513263821601,0,1
2023-10-13,1.0,0.0742596387863159,0,1
2023-10-14,1.0,0.0823961198329925,0,1
2023-10-15,1.0,0.1014460176229476,0,1
2023-10-16,1.0,0.1297686994075775,0,1
2023-10-17,1.0,0.1583924889564514,0,1
2023-10-18,1.0,0.1734007149934768,0,1
2023-10-19,1.0,0.170949101448059,0,1
2023-10-20,1.0,0.1526120901107788,0,1
2023-10-21,1.0,0.1256541907787323,0,1
2023-10-22,1.0,0.0958652943372726,0,1
2023-10-23,1.0,0.0677733421325683,0,1
2023-10-24,1.0,0.0458362996578216,0,1
2023-10-25,1.0,0.0311703979969024,0,1
2023-10-26,1.0,0.0198324210941791,0,1
2023-10-27,1.0,0.0135333873331546,0,1
2023-10-28,1.0,0.011986494064331,0,1
2023-10-29,1.0,0.0154045708477497,0,1
2023-10-30,1.0,0.0215149223804473,0,1
2023-10-31,1.0,0.0299564320594072,0,1
2023-11-01,1.0,0.0379147231578826,0,1
2023-11-02,1.0,0.0457888022065162,0,1
2023-11-03,1.0,0.052732415497303,0,1
2023-11-04,1.0,0.0573297590017318,0,1
2023-11-05,1.0,0.0564412027597427,0,1
2023-11-06,1.0,0.0489643663167953,0,1
2023-11-07,1.0,0.0353839173913002,0,1
2023-11-08,1.0,0.0186659395694732,0,1
2023-11-09,1.0,0.0033432021737098,0,1
2023-11-10,1.0,-0.0087253227829933,1,0
2023-11-11,1.0,-0.0111932232975959,1,0
2023-11-12,1.0,-0.0078732222318649,1,0
2023-11-13,1.0,-0.0003665946424007,1,0
2023-11-14,1.0,0.0074647814035415,0,1
2023-11-15,1.0,0.0147412158548831,0,1
2023-11-16,1.0,0.0203553177416324,0,1
2023-11-17,1.0,0.0238152854144573,0,1
2023-11-18,1.0,0.0249010231345891,0,1
2023-11-19,1.0,0.0250956788659095,0,1
2023-11-20,1.0,0.0247847661375999,0,1
2023-11-21,1.0,0.0245655849575996,0,1
2023-11-22,1.0,0.0258602350950241,0,1
2023-11-23,1.0,0.0292381569743156,0,1
2023-11-24,1.0,0.0358148664236068,0,1
2023-11-25,1.0,0.0465145260095596,0,1
2023-11-26,1.0,0.0632219463586807,0,1
2023-11-27,1.0,0.0866283625364303,0,1
2023-11-28,1.0,0.1141664460301399,0,1
2023-11-29,1.0,0.1382246613502502,0,1
2023-11-30,1.0,0.1510674804449081,0,1
2023-12-01,1.0,0.1456160396337509,0,1
2023-12-02,1.0,0.121406577527523,0,1
2023-12-03,1.0,0.0815147161483764,0,1
2023-12-04,1.0,0.0333788841962814,0,1
2023-12-05,1.0,-0.0110830292105674,1,0
2023-12-06,1.0,-0.0385274812579155,1,0
2023-12-07,1.0,-0.0479041188955307,1,0
2023-12-08,1.0,-0.0435938984155654,1,0
2023-12-09,1.0,-0.0315879806876182,1,0
2023-12-10,1.0,-0.0172869190573692,1,0
